device,VG,VD,ID,IG,IS,W,L,sqrt_ID,gm,absIg,Ca,Mob_Sat,SS,absId
bot1,-2.0,5,4.961e-12,-8.380000000000001e-12,-3.6840000000000005e-11,160,5,2.2273302404448243e-06,5.943000000000002e-12,8.380000000000001e-12,1.33e-07,1.2155222979748165e-06,-0.7580078080627664,4.961e-12
bot1,-1.9,5,-2.8452e-12,2.9600000000000007e-12,2.9800000000000002e-12,160,5,1.6867720652180605e-06,-1.7801e-11,2.9600000000000007e-12,1.33e-07,1.2799211732353764e-05,-2.745965469803977,2.8452e-12
bot1,-1.8,5,1.4008e-12,-4.82e-12,-3.1e-12,160,5,1.1835539700410793e-06,3.3354999999999965e-11,4.82e-12,1.33e-07,8.513270980321642e-07,0.6430473139955234,1.4008e-12
bot1,-1.7,5,3.8258e-12,-5.398e-11,-1.089e-11,160,5,1.955965234864873e-06,-3.132600000000001e-11,5.398e-11,1.33e-07,1.2270351794298529e-05,2.7032657336378034,3.8258e-12
bot1,-1.6,5,-4.8644e-12,1.6940000000000002e-11,3.664e-11,160,5,2.2055384830013737e-06,-2.6293000000000007e-11,1.6940000000000002e-11,1.33e-07,6.767315957026696e-06,-2.1326834499197216,4.8644e-12
bot1,-1.5,5,-1.4328e-12,2.2500000000000003e-12,-1.4800000000000004e-12,160,5,1.1969962405956002e-06,3.689600000000001e-11,2.2500000000000003e-12,1.33e-07,4.511992437013356e-06,-1.4326291406240002,1.4328e-12
bot1,-1.4,5,2.5148e-12,-1.98e-11,-5.000000000000001e-12,160,5,1.5858120947955973e-06,2.8037000000000004e-11,1.98e-11,1.33e-07,8.41204615699598e-06,2.322146479665568,2.5148e-12
bot1,-1.3,5,4.1746e-12,-6.257000000000001e-11,-1.712e-11,160,5,2.0431837900688227e-06,-3.770499999999996e-11,6.257000000000001e-11,1.33e-07,5.0572842596817595e-06,1.50368157073946,4.1746e-12
bot1,-1.2,5,-5.0262e-12,1.1100000000000001e-12,3.497e-11,160,5,2.241918821010252e-06,-1.0831000000000002e-11,1.1100000000000001e-12,1.33e-07,4.603857739362982e-06,-1.5888232803588935,5.0262e-12
bot1,-1.1,5,2.0084e-12,-2.59e-12,-3.800000000000001e-13,160,5,1.41718029904455e-06,1.4769000000000002e-11,2.59e-12,1.33e-07,7.562762353688367e-06,-1.9238309110548009,2.0084e-12
bot1,-1.0,5,-2.0724e-12,1.312e-11,4.12e-12,160,5,1.4395832730342489e-06,-3.064899999999999e-11,1.312e-11,1.33e-07,4.413756312025412e-06,1.5609727702888416,2.0724e-12
bot1,-0.9,5,-4.1214e-12,5.912e-11,1.4100000000000002e-11,160,5,2.0301231489739726e-06,3.500100000000001e-11,5.912e-11,1.33e-07,7.152717999657063e-06,1.8808974479793776,4.1214e-12
bot1,-0.8,5,4.9278e-12,-7.030000000000001e-12,-3.674e-11,160,5,2.219864860751663e-06,7.906000000000001e-12,7.030000000000001e-12,1.33e-07,2.236577340941056e-06,-1.0508842753524308,4.9278e-12
bot1,-0.7,5,-2.5402e-12,2.08e-12,1.4700000000000002e-12,160,5,1.593800489396336e-06,-4.427999999999999e-12,2.08e-12,1.33e-07,5.148531401193154e-07,-0.4301763773731791,2.5402e-12
bot1,-0.6,5,4.0422e-12,-7.980000000000001e-12,-6.230000000000001e-12,160,5,2.0105223201944315e-06,1.6750099999999995e-10,7.980000000000001e-12,1.33e-07,0.0001851955211946,5.429665201606316,4.0422e-12
bot1,-0.5,5,3.096e-11,-5.611000000000001e-11,-3.941e-11,160,5,5.5641710972974234e-06,1.1893890000000003e-09,5.611000000000001e-11,1.33e-07,0.0021548374722439,8.885269880423953,3.096e-11
bot1,-0.4,5,2.4192000000000003e-10,-5.520000000000001e-12,-2.7041e-10,160,5,1.5553777676178867e-05,1.1202199999999998e-08,5.520000000000001e-12,1.33e-07,0.0208175756246081,9.327463347186551,2.4192000000000003e-10
bot1,-0.3,5,2.2714e-09,4.866e-11,-2.237e-09,160,5,4.7659206875482096e-05,7.094339999999998e-08,4.866e-11,1.33e-07,0.1284733229467185,8.878063074397907,2.2714e-09
bot1,-0.2,5,1.44306e-08,-6.106000000000001e-11,-1.42806e-08,160,5,0.0001201274323374,2.79032e-07,6.106000000000001e-11,1.33e-07,0.439122358013142,7.038582676918713,1.44306e-08
bot1,-0.1,5,5.80778e-08,5.437e-11,-5.783799999999999e-08,160,5,0.0002409933609044,6.58047e-07,5.437e-11,1.33e-07,0.8065879987484253,5.025937177884976,5.80778e-08
bot1,0.0,5,1.4604e-07,-2.1500000000000003e-12,-1.4576e-07,160,5,0.0003821518022985,1.103211e-06,2.1500000000000003e-12,1.33e-07,0.9673170098462712,3.4057898824783046,1.4604e-07
bot1,0.1,5,2.7872e-07,1.827e-11,-2.7782e-07,160,5,0.0005279393904606,1.6084999999999995e-06,1.827e-11,1.33e-07,1.0697973195878423,2.527663435193394,2.7872e-07
bot1,0.2,5,4.6774e-07,-1.7470000000000002e-11,-4.685e-07,160,5,0.0006839151994216,2.3219e-06,1.7470000000000002e-11,1.33e-07,1.3113039685779109,2.1293956398896485,4.6774e-07
