device,VD,VG,ID,IG,IS,absIg,absId,r
bot1,0.0,-5,-4.6766e-12,8.04e-12,2.0000000000000003e-14,8.04e-12,4.6766e-12,20752054453.39089
bot1,0.1,-5,1.422e-13,-1.09e-12,1.7600000000000002e-12,1.09e-12,1.422e-13,55490816269.90734
bot1,0.2,-5,-1.0724e-12,3.46e-12,2.8e-12,3.46e-12,1.0724e-12,-89637863033.34526
bot1,0.3,-5,-2.089e-12,1.5980000000000003e-11,4.11e-12,1.5980000000000003e-11,2.089e-12,-98658247829.51855
bot1,0.4,-5,-3.0996e-12,3.2060000000000004e-11,6.3700000000000005e-12,3.2060000000000004e-11,3.0996e-12,-117426021606.388
bot1,0.5,-5,-3.7922e-12,5.0710000000000005e-11,9.95e-12,5.0710000000000005e-11,3.7922e-12,-204960032793.6052
bot1,0.6,-5,-4.0754e-12,5.838000000000001e-11,1.442e-11,5.838000000000001e-11,4.0754e-12,-440334654337.29626
bot1,0.7,-5,-4.2464e-12,6.175000000000001e-11,2.028e-11,6.175000000000001e-11,4.2464e-12,22933149868.1344
bot1,0.8,-5,4.6456e-12,-3.018e-11,-3.551e-11,3.018e-11,4.6456e-12,23089888937.6342
bot1,0.9,-5,4.4154e-12,-9.8e-13,-1.699e-11,9.8e-13,4.4154e-12,-30246204101.38528
bot1,1.0,-5,-1.9668e-12,2.37e-12,-8.800000000000002e-13,2.37e-12,1.9668e-12,-39915379395.681175
bot1,1.1,-5,-5.952e-13,9.4e-13,-1.88e-12,9.4e-13,5.952e-13,71494959605.34781
bot1,1.2,-5,8.306e-13,-2.8100000000000003e-12,-3.010000000000001e-12,2.8100000000000003e-12,8.306e-13,79402890265.20561
bot1,1.3,-5,1.9236e-12,-1.273e-11,-3.85e-12,1.273e-11,1.9236e-12,102923013585.83792
bot1,1.4,-5,2.7738e-12,-2.551e-11,-5.830000000000001e-12,2.551e-11,2.7738e-12,130361100247.68604
bot1,1.5,-5,3.4578e-12,-4.5330000000000007e-11,-9.03e-12,4.5330000000000007e-11,3.4578e-12,171762281003.0917
bot1,1.6,-5,3.9382e-12,-5.624e-11,-1.3090000000000002e-11,5.624e-11,3.9382e-12,265533722782.7935
bot1,1.7,-5,4.211e-12,-6.154e-11,-1.7960000000000002e-11,6.154e-11,4.211e-12,400801603206.4126
