device,VG,VD,ID,IG,IS,W,L,sqrt_ID,gm,absIg,Ca,Mob_Sat,SS,absId
bot1,-2.0,5,4.2586e-12,-6.172000000000001e-11,-2.101e-11,20,5,2.063637565077744e-06,6.4590000000000015e-12,6.172000000000001e-11,1.33e-07,1.0729454790078742e-05,0.7696136450312975,4.2586e-12
bot1,-1.9,5,4.3288e-12,-9.8e-13,-1.577e-11,20,5,2.0805768430894352e-06,-1.8328000000000005e-11,9.8e-13,1.33e-07,0.0001572678718234,-4.281060781973177,4.3288e-12
bot1,-1.8,5,5.93e-13,-2.39e-12,1.3400000000000003e-12,20,5,7.700649323271382e-07,-3.7042999999999957e-11,2.39e-12,1.33e-07,9.966355850433309e-06,-0.7392250314005891,5.93e-13
bot1,-1.7,5,-3.0798e-12,3.209e-11,6.31e-12,20,5,1.7549358962651598e-06,-2.4508000000000007e-11,3.209e-11,1.33e-07,0.000160218670347,4.306407418732753,3.0798e-12
bot1,-1.6,5,-4.3086e-12,6.153e-11,2.1060000000000003e-11,20,5,2.075716743681565e-06,-6.062000000000002e-12,6.153e-11,1.33e-07,9.434127706145651e-06,0.7207871778615883,4.3086e-12
bot1,-1.5,5,-4.2922e-12,1.3900000000000001e-12,1.622e-11,20,5,2.0717625346549734e-06,1.8141e-11,1.3900000000000001e-12,1.33e-07,0.0001470520229591,-4.00785936085141,4.2922e-12
bot1,-1.4,5,-6.804e-13,1.74e-12,-1.5600000000000002e-12,20,5,8.248636250920513e-07,3.6648000000000006e-11,1.74e-12,1.33e-07,1.0169855167659922e-05,-0.7508898080321826,6.804e-13
bot1,-1.3,5,3.0374e-12,-3.2900000000000004e-11,-7.06e-12,20,5,1.7428138167916846e-06,2.5058999999999977e-11,3.2900000000000004e-11,1.33e-07,0.0001483444592974,4.019319936282257,3.0374e-12
bot1,-1.2,5,4.3314e-12,-6.143e-11,-2.255e-11,20,5,2.081201576013241e-06,6.117000000000001e-12,6.143e-11,1.33e-07,9.705840292964792e-06,0.7349458024228817,4.3314e-12
bot1,-1.1,5,4.2608e-12,-2.52e-12,-1.408e-11,20,5,2.064170535590507e-06,-2.0012000000000005e-11,2.52e-12,1.33e-07,0.0002136190873135,-5.59716197123505,4.2608e-12
bot1,-1.0,5,3.29e-13,-1.6600000000000002e-12,1.9e-12,20,5,5.735852159879995e-07,-3.749499999999998e-11,1.6600000000000002e-12,1.33e-07,6.583696351483249e-06,-0.5959374032300421,3.29e-13
bot1,-0.9,5,-3.2382e-12,3.5810000000000004e-11,7.100000000000001e-12,20,5,1.7994999305362587e-06,-2.3759000000000005e-11,3.5810000000000004e-11,1.33e-07,0.000219854181165,5.642507014852792,3.2382e-12
bot1,-0.8,5,-4.4228e-12,6.105e-11,2.3230000000000003e-11,20,5,2.10304541082688e-06,-4.193e-12,6.105e-11,1.33e-07,4.532708448171814e-06,0.5000786893519039,4.4228e-12
bot1,-0.7,5,-4.0768e-12,2.24e-12,1.284e-11,20,5,2.019108714259834e-06,2.2175999999999996e-11,2.24e-12,1.33e-07,0.0003728223259706,-12.761378078791475,4.0768e-12
bot1,-0.6,5,1.24e-14,3.600000000000001e-13,-1.93e-12,20,5,1.1135528725660045e-07,4.2362999999999983e-11,3.600000000000001e-13,1.33e-07,5.64608007106701e-07,0.1635925918104152,1.24e-14
bot1,-0.5,5,4.3958e-12,-3.962e-11,-8.84e-12,20,5,2.096616321600116e-06,7.9858e-11,3.962e-11,1.33e-07,0.0014197371461003,15.551318928598356,4.3958e-12
