device,VG,VD,ID,IG,IS,W,L,sqrt_ID,gm,absIg,Ca,Mob_Sat,SS,absId
bot1,-2.0,5,2.5176e-12,-1.65e-12,-1.46e-12,20,15,1.5866946776238964e-06,1.5892000000000004e-11,1.65e-12,1.33e-07,0.0002210799082526,-2.1878976144654687,2.5176e-12
bot1,-1.9,5,-1.8278e-12,1.2060000000000002e-11,4.100000000000001e-12,20,15,1.3519615379144481e-06,-3.304300000000001e-11,1.2060000000000002e-11,1.33e-07,5.35806437658373e-05,1.054213747966042,1.8278e-12
bot1,-1.8,5,-4.091e-12,5.940000000000001e-11,1.388e-11,20,15,2.0226220605936247e-06,3.4111999999999965e-11,5.940000000000001e-11,1.33e-07,0.0002197866548842,2.1828601992093404,4.091e-12
bot1,-1.7,5,4.9946e-12,-5.510000000000001e-12,-3.6660000000000006e-11,20,15,2.23486017459706e-06,7.290000000000003e-12,5.510000000000001e-12,1.33e-07,4.5105995119040416e-05,-0.9568931019615248,4.9946e-12
bot1,-1.6,5,-2.633e-12,2.8e-12,1.5800000000000001e-12,20,15,1.62265215003093e-06,-1.6672000000000003e-11,2.8e-12,1.33e-07,0.0002525247932937,-2.3917015165395754,2.633e-12
bot1,-1.5,5,1.6602e-12,-8.980000000000003e-12,-4.300000000000001e-12,20,15,1.2884874853874213e-06,3.304e-11,8.980000000000003e-12,1.33e-07,3.882697658003857e-05,0.8944313694321073,1.6602e-12
bot1,-1.4,5,3.975e-12,-5.6690000000000007e-11,-1.3580000000000002e-11,20,15,1.9937402037376885e-06,-3.3310000000000006e-11,5.6690000000000007e-11,1.33e-07,0.0002533848693457,2.3948295634468946,3.975e-12
bot1,-1.3,5,-5.0018e-12,7.4e-12,3.654e-11,20,15,2.2364704335179567e-06,-6.5829999999999924e-12,7.4e-12,1.33e-07,3.72102813300551e-05,-0.87358402360917,5.0018e-12
bot1,-1.2,5,2.6584e-12,-1.95e-12,-1.8000000000000002e-12,20,15,1.6304600577751054e-06,1.6155000000000005e-11,1.95e-12,1.33e-07,0.0002313142518486,-2.2547840445358247,2.6584e-12
bot1,-1.1,5,-1.7708e-12,1.011e-11,3.5000000000000004e-12,20,15,1.3307140940111816e-06,-3.3282000000000005e-11,1.011e-11,1.33e-07,3.839955812476369e-05,0.8861123075572143,1.7708e-12
